area,lon,lat,num_bed,num_bath,bank,cafe,college,hospital,marketplace,medical_supply,parking,pharmacy,school,supermarket,university,price,point,pointPlus,pointPlus1,newprice
66,106.739436,10.854675,2,1,0,10,0,0,0,0,1,1,1,0,0,101249.4614,20,6900,590,101839.4614
40,105.85618,20.995127,3,4,8,10,0,0,1,0,3,10,9,2,2,155105.5579,20,19800,1880,156985.5579
75,106.658893,10.784068,4,3,6,10,1,3,4,3,0,10,10,4,1,269280.4826,20,25500,2450,271730.4826
60,105.700178,20.999249,6,5,0,1,0,0,0,0,0,1,1,1,0,374838.4317,15,1500,50,374888.4317
35,105.799102,20.997915,3,3,10,10,1,2,0,2,0,7,6,10,2,116329.1685,20,19800,1880,118209.1685
28,105.851777,20.998577,2,3,10,10,0,0,3,0,2,10,10,10,3,112020.6807,20,23700,2270,114290.6807
35,106.640568,10.835879,2,2,3,10,0,1,2,1,1,10,5,7,0,154243.8604,20,15000,1400,155643.8604
70,106.627359,10.792073,4,4,8,10,0,1,1,1,1,10,10,6,1,273588.9703,20,21600,2060,275648.9703
75,106.670337,10.779154,3,3,10,10,1,3,4,3,1,10,10,6,2,383455.4072,20,27900,2690,386145.4072
64,105.745583,20.975863,3,3,0,3,0,0,3,0,2,6,4,4,0,129254.6316,20,8100,710,129964.6316
38,105.503064,21.136863,2,2,4,7,0,0,4,0,0,2,6,2,0,155105.5579,15,15600,1460,156565.5579
86,106.671885,10.881472,5,5,1,10,0,0,0,0,0,1,0,0,0,133563.1193,20,6600,560,134123.1193
50,106.589145,10.759282,4,5,2,10,0,0,2,0,0,5,6,9,0,172339.5088,20,14400,1340,173679.5088
60,105.814674,20.99288,6,4,3,10,1,0,2,0,0,10,10,9,1,142180.0948,20,19200,1820,144000.0948
50,105.748382,20.972432,3,4,0,4,0,0,2,0,2,3,4,1,1,228349.8492,20,7800,680,229029.8492
40,106.710613,10.81347,4,4,10,10,4,0,1,0,6,10,9,3,0,275743.2141,20,23400,2240,277983.2141
35,105.503064,21.136863,2,2,4,7,0,0,4,0,0,2,6,2,0,99095.21758,15,15600,1460,100555.2176
80,106.661082,10.839881,4,4,10,10,0,0,2,0,2,10,6,10,0,277897.458,20,19200,1820,279717.458
52,106.692681,10.753682,1,1,4,10,4,1,3,1,2,7,9,4,2,94786.72986,20,22500,2150,96936.72986
43,105.867099,20.997848,4,5,10,10,2,2,0,2,2,9,4,10,1,275743.2141,20,18600,1760,277503.2141
90,106.597399,10.764623,4,3,0,10,0,0,0,0,0,2,3,5,0,254200.7755,20,8700,770,254970.7755
25,106.692681,10.753682,1,1,4,10,4,1,3,1,2,7,9,4,2,28005.17019,20,22500,2150,30155.17019
50,105.700178,20.999249,5,5,0,1,0,0,0,0,0,1,1,1,0,163722.5334,15,1500,50,163772.5334
70,105.826721,21.023642,5,4,10,10,0,2,1,2,0,10,10,10,4,189573.4597,20,23700,2270,191843.4597
51,106.640568,10.835879,4,3,3,10,0,1,2,1,1,10,5,7,0,206807.4106,20,15000,1400,208207.4106
56,106.643578,10.848148,5,5,2,10,0,0,1,0,0,10,10,5,0,284360.1896,20,17100,1610,285970.1896
69,106.692681,10.753682,3,2,4,10,4,1,3,1,2,7,9,4,2,155105.5579,20,22500,2150,157255.5579
55,105.773182,20.963951,4,5,10,10,0,1,2,1,1,4,9,7,0,387763.8949,20,22800,2180,389943.8949
30,105.700178,20.999249,3,3,0,1,0,0,0,0,0,1,1,1,0,146488.5825,15,1500,50,146538.5825
26,105.833404,21.025742,3,3,10,10,1,3,1,3,2,10,10,10,3,92201.63723,20,25200,2420,94621.63723
80,106.692864,10.857331,2,1,1,10,0,0,2,0,0,7,1,2,1,107712.193,20,9300,830,108542.193
50,106.632837,10.885385,4,3,0,10,0,0,0,0,0,3,1,2,0,159414.0457,20,6900,590,160004.0457
56,106.596951,10.76963,4,4,0,10,0,0,0,0,0,1,2,3,0,172339.5088,20,7800,680,173019.5088
58,106.692864,10.857331,2,2,1,10,0,0,2,0,0,7,1,2,1,84877.2081,20,9300,830,85707.2081
62,106.615081,10.804774,5,4,1,10,1,0,1,0,0,2,2,7,0,331753.5545,20,9900,890,332643.5545
40,106.654743,20.825765,2,2,0,6,0,0,1,0,0,3,3,0,0,215424.386,18,7200,620,216044.386
61,106.759697,10.848312,1,1,8,10,3,1,0,1,3,8,10,4,2,141318.3972,20,22500,2150,143468.3972
26,105.700178,20.999249,2,1,0,1,0,0,0,0,0,1,1,1,0,66781.55967,15,1500,50,66831.55967
43,106.739436,10.854675,2,2,0,10,0,0,0,0,1,1,1,0,0,107712.193,20,6900,590,108302.193
52,105.733087,21.05392,1,1,1,10,3,0,1,0,1,1,1,4,2,124946.1439,20,10200,920,125866.1439
40,106.692681,10.753682,4,4,4,10,4,1,3,1,2,7,9,4,2,137871.6071,20,22500,2150,140021.6071
60,106.670832,10.85278,2,2,0,10,0,0,0,0,0,2,4,0,0,100603.1883,20,9600,860,101463.1883
70,105.880578,21.045439,4,4,10,10,0,0,1,0,0,7,6,4,0,185264.972,20,18300,1730,186994.972
52,106.606003,10.757444,2,2,1,10,1,1,1,1,0,10,2,4,0,25850.92632,20,10800,980,26830.92632
86,108.208435,16.05161,4,5,2,10,0,3,0,3,1,3,0,2,0,301594.1405,16,9900,890,302484.1405
35,105.837728,20.966381,4,3,0,6,0,0,2,0,3,7,4,1,0,107712.193,20,9000,800,108512.193
90,106.728364,10.737603,4,5,5,10,0,1,0,1,7,8,9,5,0,357604.4808,20,18000,1700,359304.4808
30,105.839813,20.980718,3,4,10,10,1,0,0,0,4,10,5,7,0,112020.6807,20,17100,1610,113630.6807
37,106.694159,10.816153,3,3,10,10,0,1,3,1,1,10,7,10,1,211115.8983,20,21900,2090,213205.8983
47,106.661082,10.839881,2,2,10,10,0,0,2,0,2,10,6,10,0,150797.0702,20,19200,1820,152617.0702
89,106.662106,10.793786,5,2,10,10,0,3,2,3,2,10,10,10,1,426540.2844,20,25500,2450,428990.2844
20,106.5998,10.887996,1,1,5,10,4,0,1,0,2,6,5,4,0,56010.34037,15,16800,1580,57590.34037
57,106.656791,10.864549,2,1,1,10,1,0,0,0,2,2,2,3,0,115467.4709,20,9000,800,116267.4709
43,106.652595,10.781846,2,2,10,10,1,1,4,1,0,10,10,5,1,176647.9966,20,26100,2510,179157.9966
40,106.722136,10.734963,3,4,6,10,1,4,3,4,5,7,8,7,0,172339.5088,20,23700,2270,174609.5088
43,106.697086,10.805571,3,3,10,10,3,6,3,6,2,10,10,8,2,280051.7019,20,30900,2990,283041.7019
30,105.819725,21.043683,3,3,10,10,2,0,1,0,1,6,4,5,0,140025.8509,20,17700,1670,141695.8509
75,106.758773,10.779981,4,5,6,10,0,0,2,0,0,4,0,2,1,75398.53511,20,11400,1040,76438.53511
40,105.836467,21.042939,5,4,8,10,0,0,0,0,2,2,4,1,0,152951.3141,20,14400,1340,154291.3141
57,106.692681,10.753682,2,2,4,10,4,1,3,1,2,7,9,4,2,107712.193,20,22500,2150,109862.193
38,105.818783,20.998849,4,4,10,10,4,0,2,0,0,10,10,8,1,178802.2404,20,25200,2420,181222.2404
60,105.700178,20.999249,4,3,0,1,0,0,0,0,0,1,1,1,0,215424.386,15,1500,50,215474.386
34,105.83743,21.015286,4,4,10,10,2,1,2,1,1,10,10,10,0,112020.6807,20,24900,2390,114410.6807
40,105.851432,20.980033,5,4,9,10,1,0,2,0,2,10,10,6,0,206807.4106,20,22800,2180,208987.4106
44,106.7767,10.865864,1,2,0,5,0,0,0,0,1,1,1,1,0,36622.14563,20,3900,290,36912.14563
60,106.564656,10.664309,3,1,4,3,0,0,0,0,1,2,3,1,0,73244.29125,15,6900,590,73834.29125
47,105.819725,21.043683,5,6,10,10,2,0,1,0,1,6,4,5,0,245583.8001,20,17700,1670,247253.8001
44,106.684461,10.876318,2,2,0,10,0,0,0,0,0,2,2,0,1,60318.82809,20,7800,680,60998.82809
40,106.643328,10.887799,1,1,0,10,0,0,0,0,0,2,1,2,0,92632.486,20,6900,590,93222.486
86,106.772378,10.811949,2,1,0,10,2,0,0,0,1,7,9,2,2,226195.6053,20,15300,1430,227625.6053
44,106.723472,10.74271,1,1,0,10,0,0,1,0,1,0,5,3,0,38776.38949,20,11400,1040,39816.38949
76,106.667262,10.838393,2,2,1,10,1,0,2,0,2,10,5,5,0,258509.2632,20,13500,1250,259759.2632
80,106.596951,10.76963,2,3,0,10,0,0,0,0,0,1,2,3,0,187419.2159,20,7800,680,188099.2159
44,106.687384,10.797824,2,2,10,10,8,1,1,1,0,10,10,4,2,297285.6527,20,27600,2660,299945.6527
30,105.839813,20.980718,2,2,10,10,1,0,0,0,4,10,5,7,0,79707.02283,20,17100,1610,81317.02283
28,106.61651,10.740097,1,1,10,10,2,0,3,0,3,10,8,2,0,84015.51056,20,23100,2210,86225.51056
45,105.814263,21.048579,4,3,6,10,0,2,2,2,0,6,6,2,0,185264.972,20,18600,1760,187024.972
36,105.700178,20.999249,3,4,0,1,0,0,0,0,0,1,1,1,0,163722.5334,15,1500,50,163772.5334
28,106.589145,10.759282,1,1,2,10,0,0,2,0,0,5,6,9,0,58164.58423,20,14400,1340,59504.58423
58,105.700178,20.999249,6,5,0,1,0,0,0,0,0,1,1,1,0,198190.4352,15,1500,50,198240.4352
48,105.700178,20.999249,5,5,0,1,0,0,0,0,0,1,1,1,0,224041.3615,15,1500,50,224091.3615
35,105.745659,20.972063,4,4,0,4,0,0,2,0,2,3,3,0,1,152951.3141,20,6900,590,153541.3141
40,105.7985,21.03349,4,3,10,10,1,1,3,1,1,10,10,8,4,168031.0211,20,25200,2420,170451.0211
35,105.890331,20.979671,4,4,2,9,0,0,0,0,5,7,1,3,0,122791.9,20,7500,650,123441.9
45,106.739436,10.854675,2,2,0,10,0,0,0,0,1,1,1,0,0,86169.75442,20,6900,590,86759.75442
58,106.692159,10.828284,4,5,8,10,3,0,0,0,1,7,8,4,2,404997.8458,20,19800,1880,406877.8458
35,106.710199,10.762321,2,2,10,10,0,1,2,1,2,10,5,5,1,148642.8264,20,19200,1820,150462.8264
32,105.787017,21.032339,3,4,10,10,4,0,1,0,2,10,10,5,1,159414.0457,20,24300,2330,161744.0457
53,106.629901,10.85915,3,3,1,10,3,1,0,1,0,6,4,4,3,129254.6316,20,12900,1190,130444.6316
80,106.618912,10.746423,2,2,10,10,0,0,1,0,3,8,5,3,0,271434.7264,20,17400,1640,273074.7264
30,105.844992,21.007009,2,2,9,10,0,2,0,2,5,9,10,6,10,78845.32529,20,22200,2120,80965.32529
84,106.596951,10.76963,4,4,0,10,0,0,0,0,0,1,2,3,0,208961.6545,20,7800,680,209641.6545
60,106.605745,10.797881,4,4,1,10,0,0,1,0,1,4,0,8,0,370529.944,20,7500,650,371179.944
41,108.216954,16.05929,2,2,10,10,2,5,1,5,1,10,10,5,2,92632.486,16,27600,2660,95292.486
65,105.761482,20.944412,4,4,0,7,0,0,1,0,2,4,2,2,0,273588.9703,20,6900,590,274178.9703
50,106.679744,10.758889,4,4,10,10,3,6,7,6,2,10,10,5,5,323136.5791,20,34500,3350,326486.5791
63,105.843067,21.042347,2,3,10,10,3,4,2,4,4,10,10,8,0,145583.8001,20,28200,2720,148303.8001
26,106.665268,10.781981,3,3,10,10,3,2,2,2,2,10,10,10,3,155105.5579,20,26400,2540,157645.5579
36,106.728364,10.737603,2,3,5,10,0,1,0,1,7,8,9,5,0,124946.1439,20,18000,1700,126646.1439
61,106.728948,10.867506,3,2,2,10,0,0,9,0,0,0,3,4,0,150797.0702,20,18000,1700,152497.0702
72,106.819337,10.821872,1,1,1,3,0,0,1,0,0,1,0,0,0,116329.1685,20,3300,230,116559.1685
80,106.652414,10.847202,4,5,1,10,3,0,1,0,2,10,3,9,0,372684.1879,20,12000,1100,373784.1879
68,106.616276,10.766118,4,4,2,10,0,0,3,0,2,7,2,7,0,206807.4106,20,11700,1070,207877.4106
47,105.799235,21.032046,3,3,10,10,1,1,3,1,1,10,10,8,3,129254.6316,20,25200,2420,131674.6316
30,106.61651,10.740097,2,2,10,10,2,0,3,0,3,10,8,2,0,120637.6562,20,23100,2210,122847.6562
21,106.740009,10.686322,2,2,3,10,0,0,0,0,0,1,3,0,0,64627.31581,15,10500,950,65577.31581
40,106.738134,10.701666,3,2,6,10,0,0,1,0,1,6,3,3,0,72813.44248,15,13200,1220,74033.44248
60,106.599895,10.844081,4,5,2,10,1,0,3,0,1,9,4,9,0,196036.1913,15,14100,1310,197346.1913
40,105.792647,21.019835,4,3,10,10,1,0,4,0,2,10,10,7,3,176647.9966,20,25200,2420,179067.9966
50,106.661082,10.839881,3,3,10,10,0,0,2,0,2,10,6,10,0,175355.4502,20,19200,1820,177175.4502
60,106.597399,10.764623,5,5,0,10,0,0,0,0,0,2,3,5,0,178802.2404,20,8700,770,179572.2404
51,105.700178,20.999249,6,6,0,1,0,0,0,0,0,1,1,1,0,236966.8246,15,1500,50,237016.8246
32,105.890331,20.979671,4,4,2,9,0,0,0,0,5,7,1,3,0,103403.7053,20,7500,650,104053.7053
47,105.85548,21.009572,4,5,10,10,1,2,10,2,0,10,10,7,1,258509.2632,20,32400,3140,261649.2632
30,105.892813,20.979603,3,4,0,4,0,0,0,0,5,2,0,2,0,114174.9246,20,2400,140,114314.9246
38,106.689606,20.83672,5,4,0,10,1,0,1,0,1,1,8,4,7,124946.1439,18,14700,1370,126316.1439
35,106.689657,20.836657,4,4,0,10,1,0,1,0,1,1,8,4,7,111158.9832,18,14700,1370,112528.9832
60,106.596951,10.76963,5,5,0,10,0,0,0,0,0,1,2,3,0,189573.4597,20,7800,680,190253.4597
53,106.643578,10.848148,8,7,2,10,0,0,1,0,0,10,10,5,0,228349.8492,20,17100,1610,229959.8492
72,106.596951,10.76963,4,5,0,10,0,0,0,0,0,1,2,3,0,264971.9948,20,7800,680,265651.9948
64,106.692681,10.753682,2,2,4,10,4,1,3,1,2,7,9,4,2,107712.193,20,22500,2150,109862.193
52,106.649141,10.840977,3,3,1,10,3,0,1,0,1,10,10,3,1,170185.265,20,18300,1730,171915.265
21,106.755473,10.835861,1,1,1,10,1,0,1,0,0,0,1,5,0,81861.2667,20,9000,800,82661.2667
31,105.851432,20.980033,4,4,9,10,1,0,2,0,2,10,10,6,0,124946.1439,20,22800,2180,127126.1439
48,105.700178,20.999249,6,5,0,1,0,0,0,0,0,1,1,1,0,193881.9474,15,1500,50,193931.9474
30,106.597399,10.764623,2,1,0,10,0,0,0,0,0,2,3,5,0,84015.51056,20,8700,770,84785.51056
88,106.772378,10.811949,2,2,0,10,2,0,0,0,1,7,9,2,2,280051.7019,20,15300,1430,281481.7019
56,108.217415,16.033598,2,2,6,10,0,1,1,1,0,3,6,5,1,150797.0702,16,16800,1580,152377.0702
54,105.851777,20.998577,4,3,10,10,0,0,3,0,2,10,10,10,3,249892.2878,20,23700,2270,252162.2878
50,106.677388,10.766555,2,3,10,10,0,1,10,1,2,10,10,10,5,124946.1439,20,30900,2990,127936.1439
50,106.651766,10.775578,3,3,10,10,4,6,3,6,0,10,10,3,1,331753.5545,20,31500,3050,334803.5545
50,106.80236,10.791801,1,1,0,7,0,1,0,1,0,1,6,0,0,120637.6562,20,10500,950,121587.6562
38,106.661082,10.839881,2,2,10,10,0,0,2,0,2,10,6,10,0,142180.0948,20,19200,1820,144000.0948
60,106.728858,10.839392,1,1,0,10,0,2,2,2,1,10,5,8,0,126238.6902,20,14100,1310,127548.6902
91,106.622585,10.879894,1,1,1,10,0,0,0,0,0,8,2,6,0,131408.8755,15,8400,740,132148.8755
70,106.651766,10.775578,3,2,10,10,4,6,3,6,0,10,10,3,1,189573.4597,20,31500,3050,192623.4597
44,105.700178,20.999249,4,3,0,1,0,0,0,0,0,1,1,1,0,142180.0948,15,1500,50,142230.0948
51,106.739436,10.854675,3,4,0,10,0,0,0,0,1,1,1,0,0,146488.5825,20,6900,590,147078.5825
63,105.787017,21.032339,4,4,10,10,4,0,1,0,2,10,10,5,1,228349.8492,20,24300,2330,230679.8492
38,105.700178,20.999249,3,3,0,1,0,0,0,0,0,1,1,1,0,271434.7264,15,1500,50,271484.7264
63,108.214844,16.035975,3,3,2,10,0,4,0,4,0,4,10,4,1,224041.3615,16,19800,1880,225921.3615
52,106.630354,10.716615,2,1,2,10,1,1,0,1,0,5,2,0,0,116329.1685,20,10500,950,117279.1685
44,106.597399,10.764623,4,3,0,10,0,0,0,0,0,2,3,5,0,170185.265,20,8700,770,170955.265
84,106.703991,10.825675,4,5,0,10,2,0,1,0,6,4,4,8,1,372684.1879,20,11700,1070,373754.1879
65,106.739436,10.854675,2,1,0,10,0,0,0,0,1,1,1,0,0,148642.8264,20,6900,590,149232.8264
47,106.632837,10.885385,2,2,0,10,0,0,0,0,0,3,1,2,0,124946.1439,20,6900,590,125536.1439
48,106.499597,10.975808,2,2,7,10,0,1,0,1,1,2,2,1,0,37914.69194,15,12900,1190,39104.69194
35,105.782141,20.959653,2,2,0,3,0,0,0,0,0,1,2,1,0,76691.08143,20,3600,260,76951.08143
28,106.630639,10.78515,2,2,7,10,2,1,1,1,0,10,8,1,0,122791.9,20,20400,1940,124731.9
40,106.623123,10.706433,3,3,0,10,0,0,2,0,1,2,2,2,0,89616.54459,20,9600,860,90476.54459
40,105.834108,21.008452,4,4,10,10,1,5,5,5,1,10,10,10,0,318828.0913,20,30600,2960,321788.0913
45,105.818783,20.998849,4,3,10,10,4,0,2,0,0,10,10,8,1,301594.1405,20,25200,2420,304014.1405
65,105.779153,21.036649,4,4,10,10,6,5,3,5,2,10,10,5,10,254200.7755,20,31800,3080,257280.7755
65,106.671885,10.881472,4,5,1,10,0,0,0,0,0,1,0,0,0,193881.9474,20,6600,560,194441.9474
46,105.777546,21.014088,3,3,10,10,2,0,3,0,0,10,10,10,2,176647.9966,20,24900,2390,179037.9966
60,106.616276,10.766118,4,4,2,10,0,0,3,0,2,7,2,7,0,204653.1667,20,11700,1070,205723.1667
52,106.649141,10.840977,2,1,1,10,3,0,1,0,1,10,10,3,1,74536.83757,20,18300,1730,76266.83757
51,105.827361,21.04109,1,1,10,10,0,0,0,0,3,9,7,3,0,116329.1685,20,18300,1730,118059.1685
36,106.667262,10.838393,2,2,1,10,1,0,2,0,2,10,5,5,0,123653.5976,20,13500,1250,124903.5976
44,106.656791,10.864549,2,1,1,10,1,0,0,0,2,2,2,3,0,148642.8264,20,9000,800,149442.8264
20,105.700178,20.999249,3,2,0,1,0,0,0,0,0,1,1,1,0,86169.75442,15,1500,50,86219.75442
88,106.630354,10.716615,5,5,2,10,1,1,0,1,0,5,2,0,0,185264.972,20,10500,950,186214.972
98,106.609167,10.745275,4,5,3,10,2,4,0,4,4,2,4,2,0,413614.8212,20,16200,1520,415134.8212
24,106.611945,10.722701,3,4,0,10,0,2,0,2,1,3,3,1,0,110297.2857,20,10500,950,111247.2857
63,106.661082,10.839881,4,4,10,10,0,0,2,0,2,10,6,10,0,254200.7755,20,19200,1820,256020.7755
38,106.682556,10.798866,3,1,10,10,7,3,1,3,0,10,10,5,1,217578.6299,20,28800,2780,220358.6299
94,106.688236,10.816932,5,6,4,10,3,0,1,0,4,6,10,6,0,422231.7966,20,20100,1910,424141.7966
22,106.649141,10.840977,2,2,1,10,3,0,1,0,1,10,10,3,1,77552.77897,20,18300,1730,79282.77897
72,106.739436,10.854675,4,3,0,10,0,0,0,0,1,1,1,0,0,133563.1193,20,6900,590,134153.1193
21,106.700034,10.748371,2,1,3,10,0,1,1,1,2,4,2,4,0,73244.29125,20,11400,1040,74284.29125
40,108.216385,16.067865,4,3,10,10,3,5,3,5,0,10,10,10,1,105557.9492,16,30000,2900,108457.9492
60,106.692681,10.753682,4,4,4,10,4,1,3,1,2,7,9,4,2,180956.4843,20,22500,2150,183106.4843
72,106.643578,10.848148,4,3,2,10,0,0,1,0,0,10,10,5,0,228349.8492,20,17100,1610,229959.8492
44,105.799102,20.997915,4,3,10,10,1,2,0,2,0,7,6,10,2,170185.265,20,19800,1880,172065.265
92,106.739436,10.854675,4,2,0,10,0,0,0,0,1,1,1,0,0,150797.0702,20,6900,590,151387.0702
86,106.739212,10.691016,3,3,4,10,0,0,0,0,0,4,5,1,0,155105.5579,15,12900,1190,156295.5579
60,106.676009,10.797401,2,2,10,10,3,8,2,8,5,10,10,10,3,292977.165,20,31800,3080,296057.165
42,106.626993,10.875247,2,2,0,10,1,0,0,0,0,5,2,4,0,113313.2271,20,8400,740,114053.2271
34,106.597399,10.764623,3,3,0,10,0,0,0,0,0,2,3,5,0,206807.4106,20,8700,770,207577.4106
30,106.646576,10.782263,3,2,10,10,0,0,7,0,0,10,9,8,1,159414.0457,20,26400,2540,161954.0457
44,105.866928,21.00964,6,5,2,10,1,0,1,0,1,10,10,4,0,366221.4563,20,17700,1670,367891.4563
20,106.707004,10.758929,2,1,4,10,1,1,1,1,1,10,7,9,1,64627.31581,20,17100,1610,66237.31581
50,106.658893,10.784068,3,2,6,10,1,3,4,3,0,10,10,4,1,176647.9966,20,25500,2450,179097.9966
39,106.670337,10.779154,2,1,10,10,1,3,4,3,1,10,10,6,2,236966.8246,20,27900,2690,239656.8246
51,105.71027,21.111685,1,1,0,0,0,0,1,0,0,0,1,0,0,81861.2667,15,1800,80,81941.2667
48,106.700423,10.812368,2,2,10,10,0,1,0,1,5,4,6,10,1,69797.50108,20,18300,1730,71527.50108
70,106.656791,10.864549,4,5,1,10,1,0,0,0,2,2,2,3,0,180956.4843,20,9000,800,181756.4843
92,106.692681,10.753682,4,4,4,10,4,1,3,1,2,7,9,4,2,206807.4106,20,22500,2150,208957.4106
46,106.739436,10.854675,2,2,0,10,0,0,0,0,1,1,1,0,0,142180.0948,20,6900,590,142770.0948
20,106.708907,10.758307,1,1,3,10,1,1,1,1,0,10,9,8,1,81861.2667,20,18300,1730,83591.2667
53,105.806767,21.064315,3,3,10,10,2,4,1,4,1,10,6,6,1,430848.7721,20,23100,2210,433058.7721
70,105.809122,21.055707,3,2,10,10,0,1,0,1,1,6,10,7,1,232658.3369,20,21900,2090,234748.3369
45,105.797579,21.026999,4,3,3,10,0,0,3,0,1,9,10,10,1,241275.3124,20,19500,1850,243125.3124
38,106.692681,10.753682,3,2,4,10,4,1,3,1,2,7,9,4,2,224041.3615,20,22500,2150,226191.3615
21,106.671885,10.881472,2,1,1,10,0,0,0,0,0,1,0,0,0,33821.62861,20,6600,560,34381.62861
32,106.627359,10.792073,2,2,8,10,0,1,1,1,1,10,10,6,1,133563.1193,20,21600,2060,135623.1193
48,106.596951,10.76963,3,2,0,10,0,0,0,0,0,1,2,3,0,133563.1193,20,7800,680,134243.1193
52,106.741971,10.851032,4,4,0,10,0,0,1,0,0,0,0,0,0,193881.9474,20,6900,590,194471.9474
42,106.692681,10.753682,1,1,4,10,4,1,3,1,2,7,9,4,2,22404.13615,20,22500,2150,24554.13615
62,106.686751,10.868436,3,1,0,10,0,0,1,0,3,2,1,7,0,172124.0844,20,7800,680,172804.0844
35,105.82126,21.007149,4,4,10,10,1,0,1,0,0,10,10,10,3,163722.5334,20,22500,2150,165872.5334
42,106.665268,10.781981,4,4,10,10,3,2,2,2,2,10,10,10,3,241275.3124,20,26400,2540,243815.3124
38,106.692681,10.753682,2,2,4,10,4,1,3,1,2,7,9,4,2,37052.9944,20,22500,2150,39202.9944
52,106.646576,10.782263,3,3,10,10,0,0,7,0,0,10,9,8,1,185264.972,20,26400,2540,187804.972
30,105.85618,20.995127,2,2,8,10,0,0,1,0,3,10,9,2,2,103403.7053,20,19800,1880,105283.7053
42,105.85618,20.995127,3,3,8,10,0,0,1,0,3,10,9,2,2,107712.193,20,19800,1880,109592.193
80,106.613667,10.865028,3,2,5,10,3,1,1,1,0,9,10,0,1,124946.1439,15,21600,2060,127006.1439
45,106.662287,10.79022,2,2,10,10,1,1,3,1,3,10,10,9,0,180956.4843,20,25200,2420,183376.4843
50,105.7985,21.03349,4,3,10,10,1,1,3,1,1,10,10,8,4,161568.2895,20,25200,2420,163988.2895
50,106.689128,20.836939,3,3,1,10,1,0,1,0,1,4,8,4,5,174493.7527,18,15300,1430,175923.7527
80,106.640568,10.835879,5,5,3,10,0,1,2,1,1,10,5,7,0,331753.5545,20,15000,1400,333153.5545
79,106.739436,10.854675,4,4,0,10,0,0,0,0,1,1,1,0,0,301594.1405,20,6900,590,302184.1405
38,106.672313,10.774088,5,4,10,10,5,6,2,6,2,10,10,7,4,245583.8001,20,31200,3020,248603.8001
52,106.630639,10.78515,4,2,7,10,2,1,1,1,0,10,8,1,0,211115.8983,20,20400,1940,213055.8983
47,106.739436,10.854675,2,2,0,10,0,0,0,0,1,1,1,0,0,129254.6316,20,6900,590,129844.6316
50,105.740253,20.994453,1,1,0,1,0,0,0,0,0,3,1,2,0,53856.09651,20,1500,50,53906.09651
55,106.643086,10.752197,4,3,10,10,5,2,6,2,2,10,10,3,1,258509.2632,20,31200,3020,261529.2632
82,106.60386,10.8739,1,1,1,10,0,0,0,0,1,3,1,3,0,71090.04739,15,7500,650,71740.04739
38,105.892982,20.992002,4,4,0,6,2,0,0,0,0,5,4,3,1,185264.972,20,8400,740,186004.972
73,106.379465,10.983186,2,2,0,2,0,0,0,0,0,0,0,0,0,137871.6071,15,1200,20,137891.6071
52,105.700178,20.999249,4,4,0,1,0,0,0,0,0,1,1,1,0,262817.751,15,1500,50,262867.751
40,105.890331,20.979671,3,3,2,9,0,0,0,0,5,7,1,3,0,99095.21758,20,7500,650,99745.21758
50,106.589145,10.759282,1,1,2,10,0,0,2,0,0,5,6,9,0,92632.486,20,14400,1340,93972.486
30,106.692681,10.753682,1,1,4,10,4,1,3,1,2,7,9,4,2,86169.75442,20,22500,2150,88319.75442
28,106.682556,10.798866,2,1,10,10,7,3,1,3,0,10,10,5,1,249461.439,20,28800,2780,252241.439
59,105.787806,20.978342,3,2,10,10,5,0,0,0,0,10,10,10,4,150797.0702,20,24000,2300,153097.0702
54,105.789113,21.028451,4,3,10,10,2,2,1,2,2,4,10,5,2,150797.0702,20,24900,2390,153187.0702
40,106.662106,10.793786,5,4,10,10,0,3,2,3,2,10,10,10,1,189573.4597,20,25500,2450,192023.4597
72,106.643578,10.848148,7,5,2,10,0,0,1,0,0,10,10,5,0,292977.165,20,17100,1610,294587.165
54,105.700178,20.999249,2,2,0,1,0,0,0,0,0,1,1,1,0,114174.9246,15,1500,50,114224.9246
64,105.814032,21.007847,3,4,5,10,3,1,1,1,1,10,8,2,0,215424.386,20,19800,1880,217304.386
60,106.692681,10.753682,2,2,4,10,4,1,3,1,2,7,9,4,2,23696.68246,20,22500,2150,25846.68246
72,106.628115,10.737243,3,3,2,10,0,0,0,0,1,9,6,5,0,137871.6071,20,12600,1160,139031.6071
39,105.700178,20.999249,5,4,0,1,0,0,0,0,0,1,1,1,0,133563.1193,15,1500,50,133613.1193
52,105.791835,21.035253,5,5,10,10,4,0,4,0,2,10,10,10,3,236966.8246,20,27000,2600,239566.8246
32,105.700178,20.999249,2,2,0,1,0,0,0,0,0,1,1,1,0,94786.72986,15,1500,50,94836.72986
80,106.692681,10.753682,2,2,4,10,4,1,3,1,2,7,9,4,2,32313.65791,20,22500,2150,34463.65791
40,106.71473,10.838606,2,2,0,10,0,1,1,1,1,8,4,6,0,131408.8755,20,11400,1040,132448.8755
40,105.81497,20.983622,3,3,1,10,1,1,5,1,2,10,6,8,0,118483.4123,20,18000,1700,120183.4123
37,105.809991,21.009595,4,3,10,10,5,1,3,1,1,10,10,4,0,146488.5825,20,27600,2660,149148.5825
59,106.71473,10.838606,4,4,0,10,0,1,1,1,1,8,4,6,0,228349.8492,20,11400,1040,229389.8492
50,105.7834,21.06008,4,4,2,5,0,0,2,0,0,10,4,4,1,150797.0702,20,9600,860,151657.0702
